document,term,count
488,think,1
489,away,1
489,girl,1
489,little,1
489,suddenly,1
489,whisked,1
490,country,1
490,land,1
490,midst,1
490,set,1
490,strange,1
492,along,1
492,country,1
492,pretty,1
492,see,1
492,she,1
492,surprised,1
492,walked,1
493,fences,1
493,neat,1
493,road,1
493,sides,1
493,there,1
494,beyond,1
494,blue,1
494,color,1
494,dainty,1
494,fields,1
494,grain,1
494,painted,1
495,abundance,1
495,evidently,1
495,farmers,1
495,good,1
495,munchkins,1
495,vegetables,1
496,able,1
496,crops,1
496,house,1
496,large,1
496,once,1
496,pass,1
496,raise,1
497,bow,1
497,came,1
497,look,1
497,low,1
497,people,1
497,went,1
498,destroying,1
498,everyone,1
498,knew,1
498,means,1
498,wicked,1
498,witch,1
499,bondage,1
499,free,1
499,houses,1
499,munchkins,1
499,setting,1
499,the,1
500,big,1
500,dome,1
500,dwellings,1
500,oddlooking,1
500,roof,1
500,round,1
501,all,1
501,blue,2
501,country,1
501,east,1
501,painted,1
502,color,1
502,favorite,1
504,began,1
504,dorothy,1
504,evening,1
504,long,1
504,tired,1
504,toward,1
504,walk,1
505,came,1
505,house,1
505,night,1
505,pass,1
505,rather,1
505,wonder,1
506,green,1
506,larger,1
506,lawn,1
506,many,1
506,men,1
506,rest,1
506,women,1
507,dancing,1
507,fiddlers,1
507,five,1
507,little,1
507,loudly,1
507,played,1
507,possible,1
508,big,1
508,laughing,1
508,near,1
508,people,1
508,singing,1
508,table,1
509,cakes,1
509,delicious,1
509,fruits,1
509,loaded,1
509,many,1
509,nuts,1
509,pies,1
510,eat,1
510,good,1
510,things,1
512,dorothy,1
512,greeted,1
512,invited,1
512,kindly,1
512,people,1
512,supper,1
512,the,1
513,home,1
513,night,1
513,one,1
513,pass,1
513,richest,1
514,friends,1
514,gathered,1
514,land,1
514,munchkins,1
515,bondage,1
515,celebrate,1
515,freedom,1
515,wicked,1
515,witch,1
517,ate,1
517,dorothy,1
517,hearty,1
517,munchkin,1
517,rich,1
517,supper,1
517,upon,1
517,waited,1
518,boq,1
518,name,1
518,sat,1
518,settee,1
518,then,1
518,upon,1
518,watched,1
518,whose,1
519,dance,1
519,people,1
521,boq,1
521,great,1
521,must,1
521,said,1
521,saw,1
521,shoes,1
521,silver,1
521,sorceress,1
521,when,1
521,you,1
523,asked,1
523,girl,1
523,why,1
525,because,1
525,killed,1
525,shoes,1
525,silver,1
525,wear,1
525,wicked,1
525,witch,1
526,besides,1
526,frock,1
526,sorceresses,1
526,white,1
526,witches,1
527,wear,1
527,white,1
529,blue,1
529,checked,1
529,dorothy,1
529,dress,1
529,said,1
529,smoothing,1
529,white,1
530,wrinkles,1
532,blue,1
532,boq,1
532,color,1
532,kind,1
532,said,1
532,wear,1
533,color,1
533,friendly,1
533,know,1
533,munchkins,1
533,white,1
533,witch,1
534,witch,1
536,dorothy,1
536,know,1
536,people,1
536,say,1
536,seemed,1
537,knew,1
537,ordinary,1
537,think,1
537,well,1
537,witch,1
538,chance,1
538,come,1
538,cyclone,1
538,girl,1
538,land,1
538,little,1
538,strange,1
540,boq,1
540,dancing,1
540,house,1
540,led,1
540,tired,1
540,watching,1
540,when,1
541,bed,1
541,gave,1
541,made,1
541,pretty,1
541,room,1
541,sheets,1
541,the,1
542,blue,1
542,cloth,1
542,dorothy,1
542,morning,1
542,slept,1
542,soundly,1
542,till,1
543,beside,1
543,blue,1
543,curled,1
543,rug,1
543,toto,1
545,ate,1
545,baby,1
545,breakfast,1
545,hearty,1
545,munchkin,1
545,played,1
545,she,1
545,watched,1
545,wee,1
546,crowed,1
546,laughed,1
546,pulled,1
546,tail,1
546,toto,1
546,way,1
547,amused,1
547,curiosity,1
547,dorothy,1
547,fine,1
547,greatly,1
547,people,1
547,toto,1
548,dog,1
548,never,1
548,seen,1
550,asked,1
550,city,1
550,emerald,1
550,far,1
550,girl,1
550,how,1
552,answered,1
552,boq,1
552,gravely,1
552,know,1
552,never,1
553,away,1
553,better,1
553,business,1
553,keep,1
553,people,1
553,unless,1
554,but,1
554,city,1
554,emerald,1
554,long,1
554,take,1
554,way,1
554,will,1
555,country,1
555,days,1
555,many,1
555,must,1
555,pleasant,1
555,rich,1
555,the,1
556,dangerous,1
556,end,1
556,pass,1
556,places,1
556,reach,1
556,rough,1
557,journey,1
559,dorothy,1
559,great,1
559,knew,1
559,little,1
559,this,1
559,worried,1
560,bravely,1
560,get,1
560,help,1
560,kansas,1
560,resolved,1
560,turn,1
561,back,1
563,along,1
563,bade,1
563,friends,1
563,goodbye,1
563,road,1
563,she,1
563,started,1
564,brick,1
564,gone,1
564,miles,1
564,several,1
564,thought,1
564,when,1
564,yellow,1
565,beside,1
565,climbed,1
565,fence,1
565,rest,1
565,road,1
565,stop,1
565,top,1
566,beyond,1
566,cornfield,1
566,fence,1
566,great,1
566,sat,1
566,there,1
567,away,1
567,birds,1
567,far,1
567,high,1
567,keep,1
567,placed,1
567,pole,1
567,saw,1
567,scarecrow,1
568,corn,1
568,ripe,1
570,chin,1
570,dorothy,1
570,gazed,1
570,hand,1
570,leaned,1
570,thoughtfully,1
570,upon,1
571,eyes,1
571,head,1
571,its,1
571,sack,1
571,scarecrow,1
571,small,1
571,straw,1
571,stuffed,1
572,face,1
572,mouth,1
572,nose,1
572,old,1
572,painted,1
572,pointed,1
572,represent,1
573,belonged,1
573,blue,1
573,hat,1
573,head,1
573,munchkin,1
573,perched,1
574,blue,1
574,clothes,1
574,faded,1
574,figure,1
574,rest,1
574,suit,1
574,worn,1
575,also,1
575,feet,1
575,old,1
575,straw,1
575,stuffed,1
576,blue,1
576,boots,1
576,country,1
576,every,1
576,man,1
576,tops,1
576,wore,1
577,corn,1
577,figure,1
577,means,1
577,pole,1
577,raised,1
577,stalks,1
577,stuck,1
578,back,1
580,dorothy,1
580,earnestly,1
580,face,1
580,looking,1
580,painted,1
580,queer,1
580,while,1
581,eyes,1
581,one,1
581,scarecrow,1
581,see,1
581,slowly,1
581,surprised,1
581,wink,1
582,first,1
582,mistaken,1
582,must,1
582,none,1
582,she,1
582,thought,1
583,ever,1
583,figure,1
583,kansas,1
583,nodded,1
583,presently,1
583,scarecrows,1
583,wink,1
584,climbed,1
584,fence,1
584,friendly,1
584,head,1
584,then,1
584,way,1
585,around,1
585,barked,1
585,pole,1
585,ran,1
585,toto,1
585,walked,1
587,day,1
587,good,1
587,husky,1
587,rather,1
587,said,1
587,scarecrow,1
587,voice,1
589,asked,1
589,did,1
589,girl,1
589,speak,1
589,wonder,1
591,answered,1
591,certainly,1
591,how,1
591,scarecrow,1
593,dorothy,1
593,how,1
593,politely,1
593,pretty,1
593,replied,1
593,thank,1
593,well,1
596,feeling,1
596,said,1
596,scarecrow,1
596,smile,1
596,well,1
597,away,1
597,crows,1
597,day,1
597,night,1
597,perched,1
597,scare,1
597,tedious,1
599,asked,1
599,cant,1
599,dorothy,1
599,get,1
601,away,1
601,back,1
601,please,1
601,pole,1
601,stuck,1
601,take,1
601,will,1
602,greatly,1
602,obliged,1
602,pole,1
602,shall,1
604,arms,1
604,dorothy,1
604,figure,1
604,lifted,1
604,pole,1
604,reached,1
605,light,1
605,quite,1
605,straw,1
605,stuffed,1
607,much,1
607,said,1
607,scarecrow,1
607,set,1
607,thank,1
608,feel,1
608,ground,1
608,like,1
608,man,1
608,new,1
610,dorothy,1
610,hear,1
610,man,1
610,puzzled,1
610,queer,1
610,sounded,1
610,stuffed,1
611,along,1
611,beside,1
611,bow,1
611,see,1
611,speak,1
611,walk,1
613,asked,1
613,scarecrow,1
613,stretched,1
613,who,1
614,and,1
614,going,1
614,yawned,1
616,dorothy,1
616,emerald,1
616,girl,1
616,going,1
616,name,1
616,said,1
617,ask,1
617,back,1
617,city,1
617,great,1
617,kansas,1
617,send,1
619,and,1
619,city,1
619,emerald,1
619,inquired,1
619,where,1
621,dont,1
621,know,1
621,returned,1
621,surprise,1
621,why,1
623,anything,1
623,dont,1
623,indeed,1
623,know,1
623,see,1
623,stuffed,1
623,you,1
624,answered,1
624,brains,1
624,sadly,1
626,awfully,1
626,dorothy,1
626,said,1
626,sorry,1
628,asked,1
628,city,1
628,emerald,1
628,think,1
629,brains,1
629,give,1
631,come,1
631,like,1
631,may,1
631,returned,1
631,tell,1
632,brains,1
632,give,1
632,will,2
632,worse,1
633,now,1
635,continued,1
635,said,1
635,scarecrow,1
635,see,1
635,that,1
635,TRUE,1
635,you,1
636,arms,1
636,body,1
636,confidentially,1
636,dont,1
636,legs,1
636,mind,1
636,stuffed,1
637,anyone,1
637,get,1
637,hurt,1
637,pin,1
637,sticks,1
637,toes,1
637,treads,1
638,but,1
638,cant,1
638,doesnt,1
638,feel,1
638,matter,1
638,want,1
639,call,1
639,fool,1
639,head,1
639,people,1
639,stays,1
639,straw,1
639,stuffed,1
640,anything,1
640,brains,1
640,ever,1
640,instead,1
640,know,1
642,feel,1
642,girl,1
642,little,1
642,said,1
642,sorry,1
642,truly,1
642,understand,1
643,ask,1
643,can,1
643,come,1
643,ill,1
643,will,1
646,answered,1
646,gratefully,1
646,thank,1
648,back,1
648,dorothy,1
648,fence,1
648,helped,1
648,road,1
648,they,1
648,walked,1
649,along,1
649,brick,1
649,city,1
649,emerald,1
649,path,1
649,started,1
649,yellow,1
651,addition,1
651,first,1
651,like,1
651,party,1
651,smelled,1
651,toto,1
652,around,1
652,man,1
652,might,1
652,nest,1
652,rats,1
652,stuffed,1
652,suspected,1
653,growled,1
653,often,1
653,straw,1
653,unfriendly,1
653,way,1
654,scarecrow,1
656,bites,1
656,dont,1
656,dorothy,1
656,friend,1
656,mind,1
656,never,1
656,new,1
656,said,1
656,toto,1
658,afraid,1
658,cant,1
658,hurt,1
658,replied,1
658,scarecrow,1
658,straw,1
659,basket,1
659,cant,1
659,carry,1
659,let,1
659,mind,1
659,shall,1
660,along,1
660,continued,1
660,get,1
660,ill,1
660,secret,1
660,tell,1
660,tired,1
660,walked,1
661,afraid,1
661,one,1
661,there,1
661,thing,1
661,world,1
663,asked,1
663,dorothy,1
663,farmer,1
663,made,1
663,munchkin,1
663,what,1
665,answered,1
665,lighted,1
665,match,1
665,scarecrow,1
670,forest,1
670,road,1
670,the,1
670,through,1
673,after,1
673,began,1
673,grew,1
673,hours,1
673,road,1
673,rough,1
673,walking,1
674,bricks,1
674,difficult,1
674,often,1
674,scarecrow,1
674,stumbled,1
674,yellow,1
675,broken,1
675,indeed,1
675,sometimes,1
675,uneven,1
676,across,1
676,altogether,1
676,dorothy,1
676,holes,1
676,jumped,1
676,leaving,1
676,missing,1
676,toto,1
677,around,1
677,brains,1
677,scarecrow,1
677,walked,2
678,ahead,1
678,fell,1
678,full,1
678,holes,1
678,length,1
678,stepped,1
678,straight,1
679,bricks,1
679,dorothy,1
679,hard,1
679,however,1
679,hurt,1
679,never,1
679,pick,1
680,feet,1
680,joined,1
680,laughing,1
680,set,1
680,upon,1
681,merrily,1
681,mishap,1
683,cared,1
683,farms,1
683,farther,1
683,nearly,1
683,the,1
683,well,1
684,back,1
684,farther,1
684,fewer,2
684,fruit,1
684,houses,1
684,there,1
684,trees,1
685,became,1
685,country,1
685,dismal,1
685,lonesome,1
685,went,1
687,brook,1
687,dorothy,1
687,little,1
687,near,1
687,noon,1
687,roadside,1
687,sat,1
688,basket,1
688,bread,1
688,got,1
688,offered,1
688,opened,1
688,piece,1
688,she,1
689,refused,1
689,scarecrow,1
691,hungry,1
691,lucky,1
691,never,1
691,said,1
691,thing,1
692,cut,1
692,eat,1
692,hole,1
692,mouth,1
692,painted,1
693,come,1
693,spoil,1
693,straw,1
693,stuffed,1
694,head,1
694,shape,1
696,dorothy,1
696,nodded,1
696,saw,1
696,TRUE,1
696,went,1
697,bread,1
697,eating,1
699,came,1
699,country,1
699,said,1
699,something,1
699,tell,1
700,dinner,1
700,finished,1
700,scarecrow,1
700,told,1
701,cyclone,1
701,everything,1
701,gray,1
701,kansas,1
702,carried,1
702,land,1
702,queer,1
704,carefully,1
704,listened,1
704,said,1
704,scarecrow,1
704,the,1
704,understand,1
705,back,1
705,beautiful,1
705,country,1
705,dry,1
705,leave,1
705,wish,1
706,call,1
706,gray,1
706,kansas,1
706,place,1
708,answered,1
708,brains,1
708,girl,1
708,matter,1
708,that,1
709,blood,1
709,dreary,1
709,flesh,1
709,gray,1
709,homes,1
709,people,1
710,beautiful,1
710,country,1
710,ever,1
710,live,1
710,rather,1
711,home,1
711,like,1
711,place,1
711,there,1
713,scarecrow,1
713,sighed,1
713,the,1
715,course,1
715,heads,1
715,said,1
715,understand,1
716,like,1
716,live,1
716,mine,1
716,probably,1
716,straw,1
716,stuffed,1
717,beautiful,1
717,kansas,1
717,people,1
717,places,1
718,brains,1
718,fortunate,1
718,kansas,1
720,asked,1
720,child,1
720,resting,1
720,story,1
720,tell,1
720,wont,1
722,answered,1
722,looked,1
722,reproachfully,1
722,scarecrow,1
722,the,1
724,know,1
724,life,1
724,nothing,1
724,really,1
724,short,1
724,whatever,1
725,day,1
725,happened,1
725,made,1
725,what,1
725,world,1
725,yesterday,1
726,farmer,1
726,head,1
726,luckily,1
726,made,1
726,one,1
726,time,1
726,unknown,1
727,ears,1
727,first,1
727,heard,1
727,paint,1
727,things,1
728,another,1
728,first,1
728,going,1
728,munchkin,1
728,there,1
728,thing,1
729,ears,1
729,farmer,1
729,heard,1
729,how,1
729,like,1
729,saying,1
731,answered,1
731,arent,1
731,straight,1
731,they,1
733,ears,1
733,farmer,1
733,just,1
733,mind,1
733,never,1
733,said,1
733,they,1
734,enough,1
734,TRUE,1
736,eyes,1
736,farmer,1
736,ill,1
736,make,1
736,now,1
736,painted,1
736,right,1
736,said,1
737,eye,1
737,finished,1
737,found,1
737,looking,1
737,soon,1
738,around,1
738,curiosity,1
738,deal,1
738,everything,1
738,great,1
739,first,1
739,glimpse,1
739,world,1
741,eye,1
741,munchkin,1
741,pretty,1
741,rather,1
741,remarked,1
741,thats,1
741,watching,1
742,blue,1
742,color,1
742,eyes,1
742,farmer,1
742,just,1
742,paint,1
744,and,1
744,bigger,1
744,farmer,1
744,ill,1
744,little,1
744,make,1
744,said,1
744,think,1
745,better,1
745,done,1
745,eye,1
745,much,1
745,second,1
745,see,1
745,then,1
746,but,1
746,made,1
746,mouth,1
746,nose,1
746,speak,1
747,didnt,1
747,fun,1
747,know,1
747,mouth,1
747,time,1
747,watching,1
748,arms,1
748,body,1
748,fastened,1
748,legs,1
748,make,1
749,felt,1
749,good,1
749,head,1
749,just,1
749,last,1
749,proud,1
749,thought,1
750,anyone,1
750,man,1
752,crows,1
752,enough,1
752,farmer,1
752,fast,1
752,fellow,1
752,said,1
752,scare,1
752,this,1
752,will,1
753,just,1
753,like,1
753,looks,1
753,man,1
755,agreed,1
755,man,1
755,quite,1
755,said,1
755,the,1
755,why,1
756,arm,1
756,carried,1
756,cornfield,1
756,farmer,1
756,set,1
757,found,1
757,friend,1
757,soon,1
757,stick,1
757,tall,1
757,walked,1
758,alone,1
758,away,1
758,left,1
760,deserted,1
760,like,1
760,tried,1
760,walk,1
760,way,1
761,but,1
761,feet,1
761,forced,1
761,ground,1
761,stay,1
761,touch,1
762,lead,1
762,life,1
762,lonely,1
762,nothing,1
762,pole,1
762,think,1
763,crows,1
763,little,1
763,made,1
763,many,1
764,birds,1
764,cornfield,1
764,flew,2
764,saw,1
764,soon,1
765,away,1
765,made,1
765,munchkin,1
765,pleased,1
765,thinking,1
766,crow,1
766,feel,1
766,flew,1
766,important,1
766,old,1
766,person,1
766,quite,1
767,carefully,1
767,looking,1
767,near,1
767,perched,1
767,shoulder,1
767,upon,1
768,said,1
770,clumsy,1
770,farmer,1
770,fool,1
770,manner,1
770,thought,1
770,wonder,1
771,any,1
771,crow,1
771,see,1
771,sense,1
771,straw,1
771,stuffed,1
772,ate,1
772,corn,1
772,feet,1
772,hopped,1
772,the,1
772,then,1
772,wanted,1
773,birds,1
773,came,1
773,corn,1
773,eat,1
773,harmed,1
773,seeing,1
774,flock,1
774,great,1
774,short,1
774,time,1
776,felt,1
776,good,1
776,sad,1
776,scarecrow,1
776,showed,1
777,comforted,1
777,crow,1
777,old,1
777,saying,1
778,brains,1
778,good,1
778,head,1
778,man,1
779,better,1
779,brains,1
779,man,1
779,things,1
779,worth,1
780,crow,1
780,man,1
780,matter,1
780,one,1
780,whether,1
780,world,1
782,after,1
782,crows,1
782,decided,1
782,gone,1
782,thought,1
782,try,1
783,along,1
783,brains,1
783,came,1
783,get,1
783,good,1
783,hard,1
783,luck,1
783,pulled,1
784,give,1
784,great,1
784,say,1
784,stake,1
784,sure,1
784,will,1
785,brains,1
785,city,1
785,emerald,1
785,get,1
785,soon,1
787,anxious,1
787,dorothy,1
787,earnestly,1
787,hope,1
787,said,1
787,seem,1
787,since,1
790,anxious,1
790,returned,1
790,scarecrow,1
790,yes,1
791,feeling,1
791,fool,1
791,know,1
791,one,1
791,uncomfortable,1
793,and,1
793,basket,1
793,girl,1
793,handed,1
793,let,1
793,said,1
793,well,1
794,scarecrow,1
796,fences,1
796,land,1
796,now,1
796,roadside,1
796,rough,1
796,there,1
797,came,1
797,evening,1
797,forest,1
797,great,1
797,toward,1
797,untilled,1
798,big,1
798,branches,1
798,close,1
798,grew,1
798,met,1
798,together,1
798,trees,1
799,almost,1
799,brick,1
799,dark,1
799,road,1
799,trees,1
799,yellow,1
800,branches,1
800,daylight,1
800,shut,1
800,stop,1
800,travelers,1
801,forest,1
801,went,1
803,come,1
803,goes,1
803,must,1
803,road,1
803,said,1
803,scarecrow,1
804,city,1
804,emerald,1
804,end,1
804,must,1
804,road,1
804,wherever,1
805,leads,1
807,anyone,1
807,dorothy,1
807,know,1
807,said,1
809,certainly,1
809,know,1
809,returned,1
809,scarecrow,1
810,brains,1
810,figure,1
810,never,1
810,required,1
810,said,1
812,after,1
812,away,1
812,faded,1
812,found,1
812,hour,1
812,light,1
813,along,1
813,darkness,1
813,dorothy,1
813,see,1
813,stumbling,1
814,dark,1
814,dogs,1
814,scarecrow,1
814,see,1
814,toto,1
814,well,1
815,arm,1
815,day,1
815,declared,1
815,hold,1
815,see,1
815,took,1
815,well,1
816,along,1
816,fairly,1
816,get,1
816,managed,1
816,well,1
818,can,1
818,house,1
818,night,1
818,pass,1
818,place,1
818,see,1
819,must,1
819,said,1
819,tell,1
819,uncomfortable,1
819,walking,1
820,dark,1
822,scarecrow,1
822,soon,1
822,stopped,1
824,built,1
824,cottage,1
824,little,1
824,logs,1
824,right,1
824,said,1
824,see,1
825,branches,1
825,shall,1
827,answered,1
827,child,1
827,indeed,1
827,tired,1
827,yes,1
829,led,1
829,reached,1
829,scarecrow,1
829,trees,1
830,bed,1
830,cottage,1
830,dorothy,1
830,dried,1
830,entered,1
830,found,1
830,leaves,1
830,one,1
831,beside,1
831,corner,1
831,fell,1
831,lay,1
831,she,1
831,soon,1
831,toto,1
832,another,1
832,never,1
832,scarecrow,1
832,sleep,1
832,sound,1
832,stood,1
832,the,1
832,tired,1
833,came,1
833,corner,1
833,morning,1
833,patiently,1
833,waited,1
838,rescue,1
838,the,1
838,tin,1
838,woodman,1
841,awoke,1
841,dorothy,1
841,shining,1
841,sun,1
841,toto,1
841,trees,1
841,when,1
842,around,1
842,birds,1
842,chasing,1
842,long,1
842,sat,1
842,she,1
842,squirrels,1
843,around,1
843,corner,1
843,looked,1
843,patiently,1
843,scarecrow,1
843,standing,1
843,still,1
843,there,1
844,waiting,1
846,must,1
846,said,1
846,search,1
846,water,1
848,asked,1
848,want,1
848,water,1
848,why,1
850,clean,1
850,drink,1
850,dust,1
850,face,1
850,road,1
850,wash,1
851,bread,1
851,dry,1
851,stick,1
851,throat,1
851,will,1
853,flesh,1
853,inconvenient,1
853,made,1
853,must,1
853,said,1
853,scarecrow,1
854,drink,1
854,eat,1
854,however,1
854,must,1
854,sleep,1
854,thoughtfully,1
855,able,1
855,bother,1
855,brains,1
855,lot,1
855,think,1
855,worth,1
856,properly,1
858,cottage,1
858,found,1
858,left,1
858,they,1
858,trees,1
858,walked,1
859,ate,1
859,bathed,1
859,clear,1
859,dorothy,1
859,drank,1
859,little,1
859,spring,1
859,water,1
860,basket,1
860,bread,1
860,breakfast,1
860,left,1
860,much,1
860,saw,1
860,she,1
861,anything,1
861,eat,1
861,girl,1
861,scarecrow,1
861,thankful,1
862,day,1
862,enough,1
862,scarcely,1
862,toto,1
864,back,1
864,finished,1
864,meal,1
864,road,1
864,when,1
865,brick,1
865,deep,1
865,groan,1
865,hear,1
865,near,1
865,startled,1
865,yellow,1
867,asked,1
867,timidly,1
867,what,1
869,can,1
869,imagine,1
869,replied,1
869,scarecrow,1
869,see,1
871,another,1
871,ears,1
871,groan,1
871,just,1
871,reached,1
871,seemed,1
871,sound,1
872,behind,1
872,come,1
872,forest,1
872,they,1
872,turned,1
872,walked,1
873,discovered,1
873,dorothy,1
873,ray,1
873,shining,1
873,something,1
873,steps,1
873,sunshine,1
874,fell,1
874,place,1
874,ran,1
874,she,1
874,stopped,1
874,trees,1
875,cry,1
875,little,1
875,short,1
875,surprise,1
877,big,1
877,chopped,1
877,one,1
877,partly,1
877,standing,1
877,trees,1
878,axe,1
878,beside,1
878,entirely,1
878,hands,1
878,made,1
878,man,1
878,uplifted,1
879,arms,1
879,body,1
879,head,1
879,his,1
879,jointed,1
879,legs,1
879,tin,1
879,upon,1
880,motionless,1
880,perfectly,1
880,stir,1
880,stood,1
882,amazement,1
882,dorothy,1
882,looked,1
882,scarecrow,1
883,barked,1
883,hurt,1
883,legs,1
883,made,1
883,sharply,1
883,snap,1
883,tin,1
883,toto,1
884,teeth,1
886,asked,1
886,did,1
886,dorothy,1
886,groan,1
888,answered,1
888,groaning,1
888,ive,1
888,man,1
888,tin,1
888,yes,1
889,come,1
889,ever,1
889,heard,1
889,help,1
889,one,1
889,year,1
891,can,1
891,inquired,1
891,moved,1
891,softly,1
891,what,1
892,man,1
892,sad,1
892,spoke,1
892,voice,1
894,answered,1
894,get,1
894,joints,1
894,oil,1
894,oilcan,1
894,rusted,1
894,they,1
895,badly,1
895,move,1
895,oiled,1
895,shall,1
895,soon,1
895,well,1
896,cottage,1
896,find,1
896,oilcan,1
896,right,1
896,shelf,1
896,will,1
896,you,1
898,back,1
898,cottage,1
898,dorothy,1
898,found,1
898,oilcan,1
898,ran,1
899,anxiously,1
899,asked,1
899,joints,1
899,returned,1
899,where,1
901,first,1
901,neck,1
901,oil,1
901,oiled,1
901,replied,1
901,tin,1
901,woodman,1
902,badly,1
902,head,1
902,hold,1
902,quite,1
902,rusted,1
902,scarecrow,1
902,tin,1
902,took,1
903,freely,1
903,gently,1
903,moved,1
903,side,2
903,worked,1
904,man,1
904,turn,1
906,and,1
906,arms,1
906,dorothy,1
906,joints,1
906,now,1
906,oil,1
906,oiled,1
906,said,1
907,bent,1
907,carefully,1
907,free,1
907,quite,1
907,rust,1
907,scarecrow,1
908,good,1
908,new,1
910,axe,1
910,gave,1
910,lowered,1
910,satisfaction,1
910,sigh,1
910,the,1
910,tin,1
910,woodman,1
911,leaned,1
911,tree,1
913,axe,1
913,comfort,1
913,great,1
913,holding,1
913,said,1
913,this,1
914,able,1
914,air,1
914,ever,1
914,glad,1
914,put,1
914,rusted,1
914,since,1
915,joints,1
915,last,1
915,legs,1
915,now,1
915,oil,1
915,right,1
915,shall,1
915,will,1
918,freely,1
